centerline_id	name	road_class	speed_limit	cans_out	cans_actual	cans_per	cansperout	cans_density	est_time	slope	length	backuponly	time_obs_format	time_obs_raw	sinuosityindex	time_obs_secs	predsecs	time_obs	difference	time_obs_days	time_obs_ex2
9628242706	9628242706.00000000_R	4	25	1	1	0.83	1	22.83	0.35333	8.6473	231.2859477	0	0:00:26	0.26	1.02423	26	14.93139	15.6	-0.66861	0.000300926	0.433333333
9628138078	9628138078.00000000_R	5	25	1	2	1.66	0.5	63	0.57259	8.94904	167.6156818	0	0:00:16	0.16	1.00144	16	25.13243	9.6	15.53243	0.000185185	0.266666667
9655042838	9655042838.00000000_R	10	20	1	1	0.83	1	19.97	0.39842	-12.48161	264.3890283	0	0:01:10	1.1	1.0656	70	20.74622	66	-45.25378	0.000810185	1.166666667
9649013572	9649013572.00000000_R	5	20	1	8	6.64	0.125	78.32	2.29204	-9.27069	539.334415	0	0:01:09	1.09	1.1723	69	120.36073	65.4	54.96073	0.000798611	1.15
9639845271	9639845271.00000000_R	5	25	1	4	3.32	0.25	47.04	1.1969	-5.12226	449.0203232	0	0:00:48	0.48	1.00013	48	61.53365	28.8	32.73365	0.000555556	0.8
9649015938	9649015938.00000000_R	5	25	1	0	0	1	0	0.05427	3.35034	119.3907836	0	0:00:20	0.2	1.0051	20	0.67836	12	-11.32164	0.000231481	0.333333333
9655123648	9655123648.00000000_R	5	25	1	2	1.66	0.5	13.02	0.86519	7.76487	811.3466605	0	0:00:48	0.48	1.02592	48	50.32942	28.8	21.52942	0.000555556	0.8
9649016946	9649016946.00000000_R	5	25	1	0	0	1	0	0.04837	-4.69826	106.4224617	0	0:00:20	0.2	1.00878	20	0.60467	12	-11.39533	0.000231481	0.333333333
9655130037	9655130037.00000000_R	5	25	1	1	0.83	1	11.78	0.45192	-8.92497	448.1807625	0	0:00:35	0.35	1.00339	35	23.42111	21	2.42111	0.000405093	0.583333333
9649017972	9649017972.00000000_R	5	25	1	0	0	1	0	0.08048	-3.95378	177.0457941	0	0:00:23	0.23	1.00015	23	1.00594	13.8	-12.79406	0.000266204	0.383333333
9639838956	9639838956.00000000_R	5	20	1	0	0	1	0	0.29499	6.16353	519.182664	1	0:01:24	1.24	1.09049	84	1.9666	74.4	-72.4334	0.000972222	1.4
9740519320	9740519320.00000000_R	4	25	1	1	0.83	1	12.6	0.43868	0.47727	419.0491634	0	0:00:25	0.25	1.0142	25	22.28084	15	7.28084	0.000289352	0.416666667
9628160500	9628160500.00000000_R	7	20	1	0	0	1	0	0.35165	-4.68571	618.9029028	0	0:00:30	0.3	1.00119	30	2.34433	18	-15.65567	0.000347222	0.5
9657038801	9657038801.00000000_R	4	25	1	5	4.15	0.2	96.31	1.36559	-5.1075	274.1069551	0	0:00:35	0.35	1.00219	35	67.38039	21	46.38039	0.000405093	0.583333333
9647857472	9647857472.00000000_R	5	25	1	0	0	1	0	0.08291	-9.32018	182.3998849	0	0:00:25	0.25	1.00014	25	1.03636	15	-13.96364	0.000289352	0.416666667
9657056717	9657056717.00000000_R	5	25	1	3	2.49	0.333333333	75.11	0.84045	-7.58725	210.8801361	0	0:00:25	0.25	1.00043	25	39.51911	15	24.51911	0.000289352	0.416666667
9628323739	9628323739.00000000_R	5	25	1	3	2.49	0.333333333	36.54	0.94162	-0.46142	433.4467728	0	0:00:21	0.21	1.00749	21	48.23084	12.6	35.63084	0.000243056	0.35
9657057923	9657057923.00000000_R	10	20	1	2	1.66	0.5	37.1	0.6581	4.21644	284.600269	1	0:01:01	1.01	1.00014	61	75.5989	60.6	14.9989	0.000706019	1.016666667
9645313690	9645313690.00000000_R	5	25	1	0	0	1	0	0.14784	-6.4565	325.2537065	0	0:00:30	0.3	1.00316	30	1.84803	18	-16.15197	0.000347222	0.5
9740601991	9740601991.00000000_R	5	20	1	2	1.66	0.5	32.56	0.68065	-0.30837	324.287904	0	0:00:31	0.31	1.0034	31	35.78401	18.6	17.18401	0.000358796	0.516666667
9740728277	9740728277.00000000_R	4	35	1	1	0.83	1	14.01	0.37052	10.35152	376.7562498	0	0:00:55	0.55	1.00995	55	11.58721	33	-21.41279	0.000636574	0.916666667
9649028801	9649028801.00000000_R	4	30	1	9	7.47	0.111111111	57.85	2.54495	-4.13905	821.4440327	0	0:00:46	0.46	1.00001	46	135.05812	27.6	107.45812	0.000532407	0.766666667
9628327910	9628327910.00000000_R	10	20	1	2	1.66	0.5	110.79	0.55056	-4.19652	95.3170479	1	0:00:17	0.17	1	17	68.18996	10.2	57.98996	0.000196759	0.283333333
9659986019	9659986019.00000000_R	4	35	1	0	0	1	0	0.106	4.2882	326.4771962	0	0:00:20	0.2	1.00157	20	3.70997	12	-8.29003	0.000231481	0.333333333
9659972046	9659972046.00000000_R	4	35	1	2	1.66	0.5	25.98	0.62837	2.46026	406.4610187	0	0:00:29	0.29	1.00079	29	25.44314	17.4	8.04314	0.000335648	0.483333333
9647951413	9647951413.00000000_R	5	20	1	0	0	1	0	0.117	8.74131	205.918885	0	0:00:25	0.25	1.00013	25	0.78	15	-14.22	0.000289352	0.416666667
9645524358	9645524358.00000000_R	5	25	1	2	1.66	0.5	33.34	0.64038	0.63142	316.7485056	0	0:00:35	0.35	1.01612	35	30.9698	21	9.9698	0.000405093	0.583333333
9645308741	9645308741.00000000_R	5	25	1	1	0.83	1	25.84	0.34106	0	204.2957775	0	0:00:37	0.37	0	37	13.87494	22.2	-8.32506	0.000428241	0.616666667
9628333815	9628333815.00000000_R	5	25	1	1	0.83	1	18.65	0.3769	6.00393	283.1476632	0	0:00:29	0.29	1.00299	29	16.96137	17.4	-0.43863	0.000335648	0.483333333
9657146770	9657146770.00000000_R	5	25	1	1	0.83	1	21.47	0.35998	1.62658	245.9146489	0	0:00:28	0.28	1.00007	28	15.50399	16.8	-1.29601	0.000324074	0.466666667
9647854956	9647854956.00000000_R	5	25	1	1	0.83	1	4.7	0.75868	2.93844	1123.046302	0	0:01:20	1.2	1.23615	80	49.83677	72	-22.16323	0.000925926	1.333333333
9658009341	9658009341.00000000_R	5	25	1	1	0.83	1	24.77	0.34508	-0.46917	213.1442219	0	0:00:29	0.29	1.00027	29	14.22129	17.4	-3.17871	0.000335648	0.483333333
9740618192	9740618192.00000000_R	5	25	1	1	0.83	1	25.28	0.34312	8.61951	208.8284629	0	0:00:21	0.21	1.01201	21	14.05236	12.6	1.45236	0.000243056	0.35
9628381346	9628381346.00000000_R	5	25	1	1	0.83	1	8.69	0.52453	2.13842	607.9259414	0	0:00:42	0.42	1.00866	42	29.67388	25.2	4.47388	0.000486111	0.7
9657096320	9657096320.00000000_L	5	25	37	23	21.39	1	53.59	6.73872	0	2266.268586	0	10:26	10.26	0	626	373.83583	615.6	-241.76417	0.434722222	626
9639910553	9639910553.00000000_L	10	20	20	16	14.88	1	63.26	4.72996	0.89859	1335.418825	1	0:08:42	8.42	1.13522	522	294.43529	505.2	-210.76471	0.006041667	8.7
9644299679	9644299679.00000000_L	5	25	16	18	16.74	0.888888889	92.4	4.93513	-0.97222	1028.574365	0	0:04:07	4.07	2.04245	247	261.92375	244.2	17.72375	0.002858796	4.116666667
9639747223	9639747223.00000000_L	5	25	16	19	17.67	0.842105263	49.45	5.63791	-3.64776	2028.639793	0	0:05:45	5.45	2.14449	345	313.76164	327	-13.23836	0.003993056	5.75
9639852562	9639852562.00000000_L	10	20	14	10	9.3	1	64.83	2.94474	6.9988	814.4251173	1	0:08:53	8.53	1.00906	533	197.88315	511.8	-313.91685	0.006168981	8.883333333
9639930642	9639930642.00000000_L	5	20	14	14	13.02	1	71.51	4.06212	3.38597	1033.676186	0	0:04:33	4.33	1.62405	273	215.86965	259.8	-43.93035	0.003159722	4.55
9645118769	9645118769.00000000_L	7	20	14	16	14.88	0.875	80.35	4.56856	2.47299	1051.35895	0	0:04:00	4	1.29891	240	241.94824	240	1.94824	0.002777778	4
9740406123	9740406123.00000000_L	10	20	13	8	7.44	1	63.09	2.36603	-2.09091	669.5649687	0	0:03:05	3.05	1.00278	185	125.45822	183	-57.54178	0.002141204	3.083333333
9645515246	9645515246.00000000_L	5	25	13	14	13.02	0.928571429	50.26	4.14331	1.69984	1470.722835	0	0:04:06	4.06	1.1716	246	228.45748	243.6	-15.14252	0.002847222	4.1
9657061682	9657061682.00000000_L	10	20	12	13	12.09	0.923076923	50.89	3.99294	-0.66728	1348.755158	1	0:05:13	5.13	1.06035	313	256.87763	307.8	-50.92237	0.003622685	5.216666667
9639832202	9639832202.00000000_L	5	20	12	22	20.46	0.545454545	56.34	6.63179	3.10431	2061.647751	0	0:05:11	5.11	1.7744	311	357.65241	306.6	51.05241	0.003599537	5.183333333
9669041589	9669041589.00000000_L	5	25	12	14	13.02	0.857142857	36.9	4.38546	-4.99138	2003.455352	0	0:04:42	4.42	1.84546	282	249.30975	265.2	-15.89025	0.003263889	4.7
9628139393	9628139393.00000000_L	5	25	12	7	6.51	1	93.62	1.91685	-4.05268	394.8007768	0	0:04:07	4.07	1.0072	247	97.49105	244.2	-146.70895	0.002858796	4.116666667
9668563912	9668563912.00000000_L	10	20	12	14	13.02	0.857142857	43.32	4.44426	-3.51648	1706.25377	1	0:03:22	3.22	1.22816	202	283.5641	193.2	90.3641	0.002337963	3.366666667
9659970934	9659970934.00000000_L	4	25	12	19	17.67	0.631578947	90.37	5.22042	-5.94508	1110.161082	0	0:03:45	3.45	1.05831	225	277.81045	207	70.81045	0.002604167	3.75
9645412939	9645412939.00000000_L	5	25	12	15	13.95	0.8	49.25	4.45393	2.30093	1608.047089	0	0:04:00	4	1.13167	240	246.52586	240	6.52586	0.002777778	4
9657244202	9657244202.00000000_L	10	20	12	5	4.65	1	51.87	1.53021	2.75043	509.011163	1	0:04:01	4.01	1.00341	241	122.46249	240.6	-118.13751	0.002789352	4.016666667
9655064594	9655064594.00000000_L	5	25	12	0	0	1	0	0.23106	0	508.3212222	0	0:02:39	2.39	0	159	2.88819	143.4	-140.51181	0.001840278	2.65
9659872343	9659872343.00000000_L	10	20	12	12	11.16	1	45.51	3.76937	-9.33839	1392.102798	0	0:03:43	3.43	1.66175	223	204.51277	205.8	-1.28723	0.002581019	3.716666667
9639918229	9639918229.00000000_L	5	20	11	11	10.23	1	85.73	3.11511	5.01888	677.441921	0	0:03:15	3.15	1.01618	195	163.84622	189	-25.15378	0.002256944	3.25
9628572351	9628572351.00000000_L	10	20	11	3	2.79	1	19.81	1.19894	4.87721	799.6380507	1	0:04:51	4.51	1.28771	291	108.45179	270.6	-162.14821	0.003368056	4.85
9628378376	9628378376.00000000_L	5	25	11	21	19.53	0.523809524	68.61	5.94675	-2.84653	1616.003803	0	0:03:32	3.32	1.01806	212	322.99665	199.2	123.79665	0.002453704	3.533333333
9645039061	9645039061.00000000_L	5	25	11	12	11.16	0.916666667	45.45	3.61206	4.5192	1394.05331	0	0:03:39	3.39	1.08033	219	200.07002	203.4	-3.32998	0.002534722	3.65
9657058872	9657058872.00000000_L	5	25	11	1	0.93	1	3.48	0.9374	5.4081	1516.243886	0	0:03:55	3.55	1.12362	235	65.22735	213	-147.77265	0.002719907	3.916666667
9668180684	9668180684.00000000_L	5	25	11	9	8.37	1	36.39	2.82731	-9.42005	1305.725174	0	0:04:17	4.17	1.03265	257	158.533	250.2	-91.667	0.002974537	4.283333333
9658877438	9658877438.00000000_L	10	20	10	4	3.72	1	26.16	1.45151	3.46826	807.3219798	1	0:03:39	3.39	1.00374	219	121.44578	203.4	-81.95422	0.002534722	3.65
9649235058	9649235058.00000000_L	5	25	10	5	4.65	1	61.67	1.4356	2.10223	428.1161784	1	0:03:43	3.43	1.00014	223	114.77699	205.8	-91.02301	0.002581019	3.716666667
9740507009	9740507009.00000000_L	5	25	10	0	0	1	0	0.48017	-4.92248	1056.378156	0	0:05:53	5.53	1.01202	353	6.00215	331.8	-325.79785	0.004085648	5.883333333
9628136416	9628136416.00000000_L	5	25	10	16	14.88	0.625	49.3	4.75007	2.62618	1713.51356	0	0:04:21	4.21	1.71679	261	263.34726	252.6	10.74726	0.003020833	4.35
9740734263	9740734263.00000000_L	5	25	10	16	14.88	0.625	21.73	5.73821	-5.14481	3887.411938	0	0:05:33	5.33	5.43168	333	348.43823	319.8	28.63823	0.003854167	5.55
9668187164	9668187164.00000000_L	10	20	10	12	11.16	0.833333333	33.13	4.06502	-4.13083	1912.448692	0	0:02:37	2.37	1.31237	157	224.88021	142.2	82.68021	0.00181713	2.616666667
9645408235	9645408235.00000000_L	4	25	10	13	12.09	0.769230769	54.69	3.79707	3.42618	1255.04084	0	0:03:30	3.3	1.19963	210	207.322	198	9.322	0.002430556	3.5
9647876636	9647876636.00000000_L	5	25	10	23	21.39	0.434782609	53.34	6.74354	-0.92232	2276.875527	0	0:04:22	4.22	1.16458	262	374.25101	253.2	121.05101	0.003032407	4.366666667
9628144420	9628144420.00000000_L	5	25	10	12	11.16	0.833333333	55.88	3.49377	6.0857	1133.806057	0	0:03:15	3.15	1.00071	195	189.8834	189	0.8834	0.002256944	3.25
9649028801	9649028801.00000000_L	4	30	9	11	10.23	0.818181818	70.7	3.04135	4.13905	821.4440327	0	0:02:51	2.51	1.00001	171	160.44456	150.6	9.84456	0.001979167	2.85
9628359234	9628359234.00000000_L	10	20	9	9	8.37	1	64.18	2.65449	4.32195	740.4059715	1	0:04:41	4.41	1.00282	281	182.29266	264.6	-82.30734	0.003252315	4.683333333
9658773365	9658773365.00000000_L	5	20	9	19	17.67	0.473684211	82.58	5.40606	-3.29257	1214.858148	0	0:02:49	2.49	1.03234	169	286.42761	149.4	137.02761	0.001956019	2.816666667
9657144461	9657144461.00000000_L	10	20	9	7	6.51	1	55.99	2.11244	-5.15101	660.0642098	0	0:03:47	3.47	2.26977	227	112.39312	208.2	-95.80688	0.002627315	3.783333333
9657049282	9657049282.00000000_L	5	25	9	9	8.37	1	52.08	2.64857	-4.05483	912.4919773	0	0:02:07	2.07	1.30412	127	143.14102	124.2	18.94102	0.001469907	2.116666667
9647871859	9647871859.00000000_L	5	25	9	7	6.51	1	47.4	2.09181	-9.49086	779.6972051	0	0:02:42	2.42	1.00546	162	112.55671	145.2	-32.64329	0.001875	2.7
9649741007	9649741007.00000000_L	10	20	9	0	0	1	0	0.36333	-10.00848	639.4574376	1	0:03:17	3.17	1.27968	197	2.42219	190.2	-187.77781	0.002280093	3.283333333
9645511330	9645511330.00000000_L	4	25	9	8	7.44	1	40.12	2.46416	2.5645	1052.835009	0	0:02:38	2.38	1.0376	158	135.94112	142.8	-6.85888	0.001828704	2.633333333
9639908232	9639908232.00000000_L	5	25	9	4	3.72	1	65.3	1.1398	-0.92762	323.4096941	0	0:02:19	2.19	1.08603	139	56.61698	131.4	-74.78302	0.001608796	2.316666667
9639911420	9639911420.00000000_L	5	25	9	0	0	1	0	0.51093	4.2703	1124.042249	0	0:02:00	2	1.40619	120	6.3866	120	-113.6134	0.001388889	2
9740710614	9740710614.00000000_L	5	25	9	10	9.3	0.9	40.75	3.07093	-2.85571	1295.647992	0	0:02:31	2.31	1.0908	151	170.83178	138.6	32.23178	0.001747685	2.516666667
9639919774	9639919774.00000000_L	5	25	9	9	8.37	1	62.65	2.57855	6.19692	758.4409228	0	0:03:12	3.12	1.00661	192	137.11114	187.2	-50.08886	0.002222222	3.2
9647959734	9647959734.00000000_L	10	20	9	2	1.86	1	21.36	0.7773	-2.0227	494.3888946	1	0:05:02	5.02	1.00042	302	83.81047	301.2	-217.38953	0.00349537	5.033333333
9649692752	9649692752.00000000_L	10	20	8	4	3.72	1	16.15	1.73565	-7.18976	1307.41434	1	0:02:25	2.25	1.80564	145	141.02045	135	6.02045	0.001678241	2.416666667
9645119933	9645119933.00000000_L	7	20	8	7	6.51	1	50.95	2.14957	1.65421	725.4202536	0	0:02:10	2.1	1.0505	130	114.95129	126	-11.04871	0.00150463	2.166666667
9647854003	9647854003.00000000_L	5	25	8	8	7.44	1	57.96	2.31687	-1.64657	728.7887	0	0:02:56	2.56	1.0017	176	123.25727	153.6	-30.34273	0.002037037	2.933333333
9740810383	9740810383.00000000_L	5	25	8	7	6.51	1	22.2	2.49421	-9.72986	1664.977722	0	0:03:08	3.08	1.5512	188	147.20845	184.8	-37.59155	0.002175926	3.133333333
9649127074	9649127074.00000000_L	5	25	8	5	4.65	1	74.33	1.40243	4.50512	355.1511975	1	0:02:54	2.54	1.00003	174	111.92099	152.4	-40.47901	0.002013889	2.9
9668099946	9668099946.00000000_L	5	25	8	11	10.23	0.727272727	59.83	3.17145	-10.50735	970.7491465	0	0:03:50	3.5	1.00025	230	170.80778	210	-39.19222	0.002662037	3.833333333
9649571703	9649571703.00000000_L	4	25	8	15	13.95	0.533333333	50.32	4.43841	-4.95583	1573.903213	0	0:02:39	2.39	1.00186	159	245.1894	143.4	101.7894	0.001840278	2.65
9639846732	9639846732.00000000_L	4	25	8	10	9.3	0.8	50.76	2.95481	2.49956	1040.185007	0	0:04:06	4.06	1.02875	246	160.83242	243.6	-82.76758	0.002847222	4.1
9659997390	9659997390.00000000_L	5	25	8	7	6.51	1	22.09	2.49805	-6.63307	1673.432545	0	0:03:39	3.39	1.13944	219	147.53939	203.4	-55.86061	0.002534722	3.65
9645963178	9645963178.00000000_L	10	20	8	2	1.86	1	13.67	0.93539	-1.812	772.6287401	1	0:03:41	3.41	1.34586	221	94.70136	204.6	-109.89864	0.00255787	3.683333333
9649121245	9649121245.00000000_L	4	30	8	5	4.65	1	76.29	1.37208	4.91247	346.0577679	0	0:01:30	1.3	1	90	65.6776	78	-12.3224	0.001041667	1.5
9649043333	9649043333.00000000_L	5	25	8	11	10.23	0.727272727	59.72	3.17226	4.83277	972.5278352	0	0:02:40	2.4	1.07324	160	170.8774	144	26.8774	0.001851852	2.666666667
9628254513	9628254513.00000000_L	5	25	7	6	5.58	1	68.19	1.70036	-9.47136	464.5586479	0	0:02:03	2.03	1.00853	123	87.5283	121.8	-34.2717	0.001423611	2.05
9645739868	9645739868.00000000_L	10	20	7	8	7.44	0.875	38.28	2.61253	-6.70653	1103.402098	0	0:02:55	2.55	1.01545	175	142.43952	153	-10.56048	0.002025463	2.916666667
9657146037	9657146037.00000000_L	4	30	7	13	12.09	0.538461538	55.54	3.69472	-3.64125	1235.837738	0	0:02:16	2.16	1.00224	136	202.05126	129.6	72.45126	0.001574074	2.266666667
9649036432	9649036432.00000000_L	5	25	7	3	2.79	1	31.86	0.9706	1.00564	497.1970889	0	0:02:25	2.25	1.00027	145	50.72616	135	-84.27384	0.001678241	2.416666667
9639947016	9639947016.00000000_L	5	25	7	0	0	1	0	0.30738	2.66176	676.2452138	0	0:03:41	3.41	1.0244	221	3.8423	204.6	-200.7577	0.00255787	3.683333333
9649216875	9649216875.00000000_L	4	25	7	4	3.72	1	44.87	1.20676	5.09859	470.7185927	0	0:01:46	1.46	1.00032	106	62.38296	87.6	-25.21704	0.001226852	1.766666667
9649622516	9649622516.00000000_L	5	25	7	11	10.23	0.636363636	71.1	3.10152	-4.5293	816.9038974	0	0:02:25	2.25	1.00004	145	164.78595	135	29.78595	0.001678241	2.416666667
9649113917	9649113917.00000000_L	4	30	7	3	2.79	1	49.14	0.86669	4.65376	322.3197997	0	0:02:01	2.01	1.00004	121	39.362	120.6	-81.238	0.001400463	2.016666667
9647786113	9647786113.00000000_L	5	30	7	9	8.37	0.777777778	66.17	2.50584	-2.36711	718.1765491	0	0:02:33	2.33	1.00014	153	131.01601	139.8	-8.78399	0.001770833	2.55
9669055407	9669055407.00000000_L	10	20	7	11	10.23	0.636363636	15.4	4.87253	-5.33086	3770.500168	0	0:02:42	2.42	1.43722	162	284.91504	145.2	139.71504	0.001875	2.7
9649227648	9649227648.00000000_L	5	25	7	4	3.72	1	31.26	1.29991	5.32832	675.6351424	0	0:02:34	2.34	1.00008	154	70.40383	140.4	-69.99617	0.001782407	2.566666667
9645936450	9645936450.00000000_L	10	20	7	7	6.51	1	37.03	2.30448	-7.11386	998.0521822	0	0:02:58	2.58	1.00095	178	125.62268	154.8	-29.17732	0.002060185	2.966666667
9644391943	9644391943.00000000_L	5	25	7	8	7.44	0.875	83.83	2.21464	-1.9846	503.8796528	0	0:02:04	2.04	1.00056	124	114.45385	122.4	-7.94615	0.001435185	2.066666667
9649128265	9649128265.00000000_L	5	25	7	4	3.72	1	73.95	1.12261	3.50156	285.5867364	0	0:01:35	1.35	1	95	55.13651	81	-25.86349	0.001099537	1.583333333
9668091308	9668091308.00000000_L	5	25	7	5	4.65	1	23.31	1.7557	1.14807	1132.338292	0	0:01:51	1.51	1.01841	111	100.97338	90.6	10.37338	0.001284722	1.85
9639736527	9639736527.00000000_L	5	25	7	4	3.72	1	53.25	1.17309	6.80731	396.6325279	0	0:02:28	2.28	1.00363	148	59.48308	136.8	-77.31692	0.001712963	2.466666667
9657030682	9657030682.00000000_L	5	25	6	10	9.3	0.6	63.31	2.86107	5.99557	833.9497223	0	0:02:06	2.06	1.00127	126	152.75994	123.6	29.15994	0.001458333	2.1
9659962091	9659962091.00000000_L	4	35	6	6	5.58	1	35.39	1.77986	-3.57453	895.2216617	0	0:01:59	1.59	1.00028	119	95.34716	95.4	-0.05284	0.001377315	1.983333333
9668374966	9668374966.00000000_L	7	20	6	0	0	1	0	0.76191	-0.96946	1340.959021	0	0:02:26	2.26	1.43824	146	5.07939	135.6	-130.52061	0.001689815	2.433333333
9647941908	9647941908.00000000_L	5	20	6	8	7.44	0.75	61.71	2.37449	-8.62015	684.4430254	0	0:02:20	2.2	1.00068	140	126.04058	132	-5.95942	0.00162037	2.333333333
9628136946	9628136946.00000000_L	4	25	6	7	6.51	0.857142857	35.69	2.20818	-6.27592	1035.705216	0	0:02:04	2.04	1.00019	124	122.5774	122.4	0.1774	0.001435185	2.066666667
9628257401	9628257401.00000000_L	5	25	6	9	8.37	0.666666667	72.04	2.53365	9.39864	659.6701672	0	0:02:35	2.35	1.00803	155	133.24505	141	-7.75495	0.001793981	2.583333333
9649666331	9649666331.00000000_L	4	25	6	5	4.65	1	29.67	1.64539	-5.50774	889.6571098	0	0:01:30	1.3	1.0507	90	91.47432	78	13.47432	0.001041667	1.5
9657033578	9657033578.00000000_L	5	25	6	5	4.65	1	40.85	1.53474	3.40437	646.2286028	0	0:02:14	2.14	1.00007	134	81.94602	128.4	-46.45398	0.001550926	2.233333333
9669084041	9669084041.00000000_L	10	20	6	4	3.72	1	30.44	1.38695	-7.35175	693.7124327	0	0:01:24	1.24	1.23196	84	75.63051	74.4	1.23051	0.000972222	1.4
9645623433	9645623433.00000000_L	5	20	6	8	7.44	0.75	30.98	2.76017	4.18121	1363.241928	0	0:02:21	2.21	1.1785	141	152.6102	132.6	20.0102	0.001631944	2.35
9669132266	9669132266.00000000_L	4	35	6	6	5.58	1	37.51	1.7634	-5.09149	844.5471618	0	0:02:06	2.06	1.0157	126	93.36365	123.6	-30.23635	0.001458333	2.1
9649590044	9649590044.00000000_L	5	25	6	0	0	1	0	0.43281	-3.99082	952.1862139	0	0:03:40	3.4	1.00104	220	5.41015	204	-198.58985	0.002546296	3.666666667
9655030786	9655030786.00000000_L	5	30	6	10	9.3	0.6	39.3	2.9909	-5.50797	1343.508464	0	0:02:10	2.1	1.08881	130	168.18604	126	42.18604	0.00150463	2.166666667
9628260498	9628260498.00000000_L	4	35	6	14	13.02	0.428571429	83.25	3.76309	-0.67573	887.9231545	0	0:02:22	2.22	1.01856	142	196.60727	133.2	63.40727	0.001643519	2.366666667
9668276266	9668276266.00000000_L	5	25	6	7	6.51	0.857142857	41.86	2.13871	-7.92861	882.87834	0	0:02:02	2.02	1.37721	122	116.59544	121.2	-4.60456	0.001412037	2.033333333
9639941375	9639941375.00000000_L	5	25	6	6	5.58	1	71.25	1.69131	-6.74693	444.6469779	0	0:03:39	3.39	1.0008	219	86.74891	203.4	-116.65109	0.002534722	3.65
9639755883	9639755883.00000000_L	5	25	6	11	10.23	0.545454545	30.94	3.58335	1.43851	1876.93871	0	0:03:08	3.08	3.73149	188	206.27795	184.8	21.47795	0.002175926	3.133333333
9648608088	9648608088.00000000_L	2	20	6	2	1.86	1	37.29	0.65728	0.70634	283.1491071	0	0:02:16	2.16	1.00079	136	34.17375	129.6	-95.42625	0.001574074	2.266666667
9659966454	9659966454.00000000_L	5	20	6	8	7.44	0.75	52.81	2.44004	-3.25076	799.8126634	0	0:01:56	1.56	1.00323	116	130.55639	93.6	36.95639	0.001342593	1.933333333
9628338004	9628338004.00000000_L	5	25	6	6	5.58	1	99.29	1.63423	8.46248	319.0554471	0	0:01:47	1.47	1	107	81.833	88.2	-6.367	0.001238426	1.783333333
9669041185	9669041185.00000000_L	4	25	6	6	5.58	1	26.04	2.04222	-8.2193	1216.648539	0	0:02:19	2.19	1.1207	139	116.96668	131.4	-14.43332	0.001608796	2.316666667
9668273526	9668273526.00000000_L	10	20	6	3	2.79	1	9.58	1.6837	-4.05368	1652.817523	0	0:01:40	1.4	1.07458	100	100.47868	84	16.47868	0.001157407	1.666666667
9649770034	9649770034.00000000_L	5	25	6	8	7.44	0.75	67.09	2.27178	-5.87683	629.5908915	0	0:02:04	2.04	1.00001	124	119.37446	122.4	-3.02554	0.001435185	2.066666667
9659930180	9659930180.00000000_L	10	20	6	2	1.86	1	32.38	0.68172	-11.34432	326.1544081	1	0:01:09	1.09	1.00015	69	77.22542	65.4	11.82542	0.000798611	1.15
9659907665	9659907665.00000000_L	5	25	6	11	10.23	0.545454545	36.21	3.45925	-5.05014	1603.917091	0	0:02:21	2.21	1.42156	141	195.59131	132.6	62.99131	0.001631944	2.35
9647853548	9647853548.00000000_L	10	20	6	3	2.79	1	42.75	0.95513	2.42889	370.5392289	1	0:01:53	1.53	1.00061	113	91.65596	91.8	-0.14404	0.00130787	1.883333333
9649223422	9649223422.00000000_L	4	25	6	6	5.58	1	68.15	1.70049	-0.21512	464.8485194	0	0:01:50	1.5	1.00007	110	87.53964	90	-2.46036	0.001273148	1.833333333
9649632160	9649632160.00000000_L	5	25	6	1	0.93	1	6.63	0.61026	-4.64513	796.5325958	0	0:01:45	1.45	1	105	37.05634	87	-49.94366	0.001215278	1.75
9647996419	9647996419.00000000_L	10	20	6	4	3.72	1	33.41	1.35202	2.05622	632.2284694	1	0:03:15	3.15	1.008	195	114.59225	189	-74.40775	0.002256944	3.25
9645309142	9645309142.00000000_L	4	25	5	7	6.51	0.714285714	67.17	1.98751	0.18174	550.2384281	0	0:01:52	1.52	1.08818	112	103.57521	91.2	12.37521	0.001296296	1.866666667
9647945806	9647945806.00000000_L	4	35	5	5	4.65	1	56.8	1.39191	-8.821	464.7998561	0	0:01:56	1.56	1.00054	116	65.80632	93.6	-27.79368	0.001342593	1.933333333
9647964950	9647964950.00000000_L	10	20	5	0	0	1	0	0.28642	1.98375	504.0950773	1	0:03:24	3.24	1.02717	204	1.90945	194.4	-192.49055	0.002361111	3.4
9647975215	9647975215.00000000_L	5	25	5	7	6.51	0.714285714	61.42	2.01093	7.31182	601.7657345	0	0:02:14	2.14	1.04535	134	105.5921	128.4	-22.8079	0.001550926	2.233333333
9649013572	9649013572.00000000_L	5	20	5	6	5.58	0.833333333	58.74	1.79564	9.27069	539.334415	0	0:01:53	1.53	1.1723	113	94.97428	91.8	3.17428	0.00130787	1.883333333
9645403586	9645403586.00000000_L	5	25	5	7	6.51	0.714285714	38.84	2.16993	4.5189	951.5588856	0	0:01:45	1.45	1.13017	105	119.28374	87	32.28374	0.001215278	1.75
9645324063	9645324063.00000000_L	10	20	5	8	7.44	0.625	51.45	2.45207	-10.71872	820.9936811	0	0:02:35	2.35	1.16332	155	131.38546	141	-9.61454	0.001793981	2.583333333
